"";"comuna";"cut_comuna";"region";"cut_region";"año";"pais";"n";"residencia";"estado"
"7791";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Cuba";7;"Temporal";"Acogidas"
"7792";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Ecuador";59;"Temporal";"Acogidas"
"7793";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"España";1;"Temporal";"Acogidas"
"7794";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Estados Unidos";2;"Temporal";"Acogidas"
"7795";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Haití";21;"Temporal";"Acogidas"
"7796";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Japón";1;"Temporal";"Acogidas"
"7797";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"México";2;"Temporal";"Acogidas"
"7798";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Otro país";2;"Temporal";"Acogidas"
"7799";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Paraguay";3;"Temporal";"Acogidas"
"7800";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Perú";133;"Temporal";"Acogidas"
"7801";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"República Dominicana";10;"Temporal";"Acogidas"
"7802";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Turquía";1;"Temporal";"Acogidas"
"7803";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Uruguay";1;"Temporal";"Acogidas"
"7804";"Pudahuel";13124;"Metropolitana de Santiago";13;2023;"Venezuela";243;"Temporal";"Acogidas"
"7805";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Argelia";1;"Temporal";"Acogidas"
"7806";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Argentina";17;"Temporal";"Acogidas"
"7807";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Bolivia";43;"Temporal";"Acogidas"
"7808";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Brasil";10;"Temporal";"Acogidas"
"7809";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"China";7;"Temporal";"Acogidas"
"7810";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Colombia";267;"Temporal";"Acogidas"
"7811";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Cuba";15;"Temporal";"Acogidas"
"7812";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Dinamarca";1;"Temporal";"Acogidas"
"7813";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Ecuador";85;"Temporal";"Acogidas"
"7814";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"España";8;"Temporal";"Acogidas"
"7815";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Francia";1;"Temporal";"Acogidas"
"7816";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Haití";57;"Temporal";"Acogidas"
"7817";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Irán";1;"Temporal";"Acogidas"
"7818";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Italia";2;"Temporal";"Acogidas"
"7819";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Japón";1;"Temporal";"Acogidas"
"7820";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Marruecos";1;"Temporal";"Acogidas"
"7821";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"México";3;"Temporal";"Acogidas"
"7822";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Nicaragua";4;"Temporal";"Acogidas"
"7823";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Paraguay";3;"Temporal";"Acogidas"
"7824";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Perú";226;"Temporal";"Acogidas"
"7825";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Portugal";1;"Temporal";"Acogidas"
"7826";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"República Dominicana";20;"Temporal";"Acogidas"
"7827";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Rusia";1;"Temporal";"Acogidas"
"7828";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Ucrania";1;"Temporal";"Acogidas"
"7829";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Uruguay";7;"Temporal";"Acogidas"
"7830";"Puente Alto";13201;"Metropolitana de Santiago";13;2023;"Venezuela";441;"Temporal";"Acogidas"
"7831";"Puerto Montt";10101;"Los Lagos";10;2023;"Alemania";3;"Temporal";"Acogidas"
"7832";"Puerto Montt";10101;"Los Lagos";10;2023;"Argentina";41;"Temporal";"Acogidas"
"7833";"Puerto Montt";10101;"Los Lagos";10;2023;"Bolivia";9;"Temporal";"Acogidas"
"7834";"Puerto Montt";10101;"Los Lagos";10;2023;"Brasil";5;"Temporal";"Acogidas"
"7835";"Puerto Montt";10101;"Los Lagos";10;2023;"Canadá";1;"Temporal";"Acogidas"
"7836";"Puerto Montt";10101;"Los Lagos";10;2023;"China";4;"Temporal";"Acogidas"
"7837";"Puerto Montt";10101;"Los Lagos";10;2023;"Colombia";241;"Temporal";"Acogidas"
"7838";"Puerto Montt";10101;"Los Lagos";10;2023;"Costa Rica";2;"Temporal";"Acogidas"
"7839";"Puerto Montt";10101;"Los Lagos";10;2023;"Cuba";5;"Temporal";"Acogidas"
"7840";"Puerto Montt";10101;"Los Lagos";10;2023;"Ecuador";33;"Temporal";"Acogidas"
"7841";"Puerto Montt";10101;"Los Lagos";10;2023;"Estados Unidos";4;"Temporal";"Acogidas"
"7842";"Puerto Montt";10101;"Los Lagos";10;2023;"Haití";31;"Temporal";"Acogidas"
"7843";"Puerto Montt";10101;"Los Lagos";10;2023;"Honduras";3;"Temporal";"Acogidas"
"7844";"Puerto Montt";10101;"Los Lagos";10;2023;"Italia";3;"Temporal";"Acogidas"
"7845";"Puerto Montt";10101;"Los Lagos";10;2023;"México";5;"Temporal";"Acogidas"
"7846";"Puerto Montt";10101;"Los Lagos";10;2023;"Paraguay";10;"Temporal";"Acogidas"
"7847";"Puerto Montt";10101;"Los Lagos";10;2023;"Perú";32;"Temporal";"Acogidas"
"7848";"Puerto Montt";10101;"Los Lagos";10;2023;"Portugal";1;"Temporal";"Acogidas"
"7849";"Puerto Montt";10101;"Los Lagos";10;2023;"República Dominicana";5;"Temporal";"Acogidas"
"7850";"Puerto Montt";10101;"Los Lagos";10;2023;"Rusia";2;"Temporal";"Acogidas"
"7851";"Puerto Montt";10101;"Los Lagos";10;2023;"Siria";2;"Temporal";"Acogidas"
"7852";"Puerto Montt";10101;"Los Lagos";10;2023;"Turquía";1;"Temporal";"Acogidas"
"7853";"Puerto Montt";10101;"Los Lagos";10;2023;"Venezuela";552;"Temporal";"Acogidas"
"7854";"Puerto Octay";10302;"Los Lagos";10;2023;"Argentina";1;"Temporal";"Acogidas"
"7855";"Puerto Octay";10302;"Los Lagos";10;2023;"Colombia";2;"Temporal";"Acogidas"
"7856";"Puerto Octay";10302;"Los Lagos";10;2023;"Guatemala";1;"Temporal";"Acogidas"
"7857";"Puerto Octay";10302;"Los Lagos";10;2023;"Venezuela";3;"Temporal";"Acogidas"
"7858";"Puerto Varas";10109;"Los Lagos";10;2023;"Alemania";2;"Temporal";"Acogidas"
"7859";"Puerto Varas";10109;"Los Lagos";10;2023;"Argentina";10;"Temporal";"Acogidas"
"7860";"Puerto Varas";10109;"Los Lagos";10;2023;"Bolivia";1;"Temporal";"Acogidas"
"7861";"Puerto Varas";10109;"Los Lagos";10;2023;"Canadá";1;"Temporal";"Acogidas"
"7862";"Puerto Varas";10109;"Los Lagos";10;2023;"China";2;"Temporal";"Acogidas"
"7863";"Puerto Varas";10109;"Los Lagos";10;2023;"Colombia";20;"Temporal";"Acogidas"
"7864";"Puerto Varas";10109;"Los Lagos";10;2023;"Cuba";1;"Temporal";"Acogidas"
"7865";"Puerto Varas";10109;"Los Lagos";10;2023;"Ecuador";1;"Temporal";"Acogidas"
"7866";"Puerto Varas";10109;"Los Lagos";10;2023;"El Salvador";1;"Temporal";"Acogidas"
"7867";"Puerto Varas";10109;"Los Lagos";10;2023;"España";2;"Temporal";"Acogidas"
"7868";"Puerto Varas";10109;"Los Lagos";10;2023;"Estados Unidos";3;"Temporal";"Acogidas"
"7869";"Puerto Varas";10109;"Los Lagos";10;2023;"Finlandia";2;"Temporal";"Acogidas"
"7870";"Puerto Varas";10109;"Los Lagos";10;2023;"Haití";1;"Temporal";"Acogidas"
"7871";"Puerto Varas";10109;"Los Lagos";10;2023;"Honduras";1;"Temporal";"Acogidas"
"7872";"Puerto Varas";10109;"Los Lagos";10;2023;"India";1;"Temporal";"Acogidas"
"7873";"Puerto Varas";10109;"Los Lagos";10;2023;"México";2;"Temporal";"Acogidas"
"7874";"Puerto Varas";10109;"Los Lagos";10;2023;"Paraguay";4;"Temporal";"Acogidas"
"7875";"Puerto Varas";10109;"Los Lagos";10;2023;"Perú";9;"Temporal";"Acogidas"
"7876";"Puerto Varas";10109;"Los Lagos";10;2023;"Portugal";1;"Temporal";"Acogidas"
"7877";"Puerto Varas";10109;"Los Lagos";10;2023;"República Dominicana";2;"Temporal";"Acogidas"
"7878";"Puerto Varas";10109;"Los Lagos";10;2023;"Rusia";1;"Temporal";"Acogidas"
"7879";"Puerto Varas";10109;"Los Lagos";10;2023;"Suiza";1;"Temporal";"Acogidas"
"7880";"Puerto Varas";10109;"Los Lagos";10;2023;"Venezuela";48;"Temporal";"Acogidas"
"7881";"Pumanque";6309;"Libertador Gral. Bernardo O'Higgins";6;2023;"Bolivia";4;"Temporal";"Acogidas"
"7882";"Punitaqui";4304;"Coquimbo";4;2023;"Bolivia";1;"Temporal";"Acogidas"
"7883";"Punitaqui";4304;"Coquimbo";4;2023;"Perú";1;"Temporal";"Acogidas"
"7884";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Argentina";31;"Temporal";"Acogidas"
"7885";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Bolivia";5;"Temporal";"Acogidas"
"7886";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Brasil";13;"Temporal";"Acogidas"
"7887";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"China";2;"Temporal";"Acogidas"
"7888";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Colombia";324;"Temporal";"Acogidas"
"7889";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Cuba";6;"Temporal";"Acogidas"
"7890";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Ecuador";15;"Temporal";"Acogidas"
"7891";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"España";4;"Temporal";"Acogidas"
"7892";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Haití";3;"Temporal";"Acogidas"
"7893";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"India";1;"Temporal";"Acogidas"
"7894";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Indonesia";102;"Temporal";"Acogidas"
"7895";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Italia";2;"Temporal";"Acogidas"
"7896";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"México";3;"Temporal";"Acogidas"
"7897";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Nicaragua";1;"Temporal";"Acogidas"
"7898";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Nueva Zelanda";1;"Temporal";"Acogidas"
"7899";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Paraguay";60;"Temporal";"Acogidas"
"7900";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Perú";21;"Temporal";"Acogidas"
"7901";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"República Dominicana";19;"Temporal";"Acogidas"
"7902";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Suiza";1;"Temporal";"Acogidas"
"7903";"Punta Arenas";12101;"Magallanes y de la Antártica Chilena";12;2023;"Venezuela";242;"Temporal";"Acogidas"
"7904";"Purranque";10303;"Los Lagos";10;2023;"Argentina";1;"Temporal";"Acogidas"
"7905";"Purranque";10303;"Los Lagos";10;2023;"Colombia";1;"Temporal";"Acogidas"
"7906";"Purranque";10303;"Los Lagos";10;2023;"Honduras";1;"Temporal";"Acogidas"
"7907";"Purranque";10303;"Los Lagos";10;2023;"Venezuela";2;"Temporal";"Acogidas"
"7908";"Purén";9208;"La Araucanía";9;2023;"Cuba";2;"Temporal";"Acogidas"
"7909";"Purén";9208;"La Araucanía";9;2023;"Perú";1;"Temporal";"Acogidas"
"7910";"Purén";9208;"La Araucanía";9;2023;"Venezuela";1;"Temporal";"Acogidas"
"7911";"Putaendo";5705;"Valparaíso";5;2023;"Argentina";3;"Temporal";"Acogidas"
"7912";"Putaendo";5705;"Valparaíso";5;2023;"Bolivia";3;"Temporal";"Acogidas"
"7913";"Putaendo";5705;"Valparaíso";5;2023;"China";1;"Temporal";"Acogidas"
"7914";"Putaendo";5705;"Valparaíso";5;2023;"Colombia";4;"Temporal";"Acogidas"
"7915";"Putaendo";5705;"Valparaíso";5;2023;"Cuba";6;"Temporal";"Acogidas"
"7916";"Putaendo";5705;"Valparaíso";5;2023;"Ecuador";3;"Temporal";"Acogidas"
"7917";"Putaendo";5705;"Valparaíso";5;2023;"Haití";1;"Temporal";"Acogidas"
"7918";"Putaendo";5705;"Valparaíso";5;2023;"Venezuela";5;"Temporal";"Acogidas"
"7919";"Putre";15201;"Arica y Parinacota";15;2023;"Alemania";1;"Temporal";"Acogidas"
"7920";"Putre";15201;"Arica y Parinacota";15;2023;"Bolivia";25;"Temporal";"Acogidas"
"7921";"Putre";15201;"Arica y Parinacota";15;2023;"Ecuador";1;"Temporal";"Acogidas"
"7922";"Putre";15201;"Arica y Parinacota";15;2023;"Perú";4;"Temporal";"Acogidas"
"7923";"Puyehue";10304;"Los Lagos";10;2023;"Alemania";1;"Temporal";"Acogidas"
"7924";"Puyehue";10304;"Los Lagos";10;2023;"Argentina";1;"Temporal";"Acogidas"
"7925";"Puyehue";10304;"Los Lagos";10;2023;"Colombia";2;"Temporal";"Acogidas"
"7926";"Puyehue";10304;"Los Lagos";10;2023;"Venezuela";4;"Temporal";"Acogidas"
"7927";"Queilén";10207;"Los Lagos";10;2023;"Venezuela";2;"Temporal";"Acogidas"
"7928";"Quellón";10208;"Los Lagos";10;2023;"Alemania";1;"Temporal";"Acogidas"
"7929";"Quellón";10208;"Los Lagos";10;2023;"Argentina";1;"Temporal";"Acogidas"
"7930";"Quellón";10208;"Los Lagos";10;2023;"Brasil";3;"Temporal";"Acogidas"
"7931";"Quellón";10208;"Los Lagos";10;2023;"Colombia";36;"Temporal";"Acogidas"
"7932";"Quellón";10208;"Los Lagos";10;2023;"Ecuador";3;"Temporal";"Acogidas"
"7933";"Quellón";10208;"Los Lagos";10;2023;"Haití";7;"Temporal";"Acogidas"
"7934";"Quellón";10208;"Los Lagos";10;2023;"Perú";5;"Temporal";"Acogidas"
"7935";"Quellón";10208;"Los Lagos";10;2023;"República Dominicana";6;"Temporal";"Acogidas"
"7936";"Quellón";10208;"Los Lagos";10;2023;"Venezuela";19;"Temporal";"Acogidas"
"7937";"Quemchi";10209;"Los Lagos";10;2023;"Argentina";1;"Temporal";"Acogidas"
"7938";"Quemchi";10209;"Los Lagos";10;2023;"México";1;"Temporal";"Acogidas"
"7939";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Alemania";1;"Temporal";"Acogidas"
"7940";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Argentina";24;"Temporal";"Acogidas"
"7941";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Bolivia";34;"Temporal";"Acogidas"
"7942";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Brasil";7;"Temporal";"Acogidas"
"7943";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"China";2;"Temporal";"Acogidas"
"7944";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Colombia";197;"Temporal";"Acogidas"
"7945";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Cuba";7;"Temporal";"Acogidas"
"7946";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Ecuador";42;"Temporal";"Acogidas"
"7947";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"España";5;"Temporal";"Acogidas"
"7948";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Haití";116;"Temporal";"Acogidas"
"7949";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Honduras";2;"Temporal";"Acogidas"
"7950";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"México";1;"Temporal";"Acogidas"
"7951";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Otro país";1;"Temporal";"Acogidas"
"7952";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Panamá";1;"Temporal";"Acogidas"
"7953";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Paraguay";3;"Temporal";"Acogidas"
"7954";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Perú";176;"Temporal";"Acogidas"
"7955";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Portugal";5;"Temporal";"Acogidas"
"7956";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"República Dominicana";3;"Temporal";"Acogidas"
"7957";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Rusia";1;"Temporal";"Acogidas"
"7958";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Uruguay";1;"Temporal";"Acogidas"
"7959";"Quilicura";13125;"Metropolitana de Santiago";13;2023;"Venezuela";340;"Temporal";"Acogidas"
"7960";"Quilleco";8309;"Biobío";8;2023;"Bolivia";1;"Temporal";"Acogidas"
"7961";"Quillota";5501;"Valparaíso";5;2023;"Argentina";5;"Temporal";"Acogidas"
"7962";"Quillota";5501;"Valparaíso";5;2023;"Bolivia";8;"Temporal";"Acogidas"
"7963";"Quillota";5501;"Valparaíso";5;2023;"Brasil";1;"Temporal";"Acogidas"
"7964";"Quillota";5501;"Valparaíso";5;2023;"China";6;"Temporal";"Acogidas"
"7965";"Quillota";5501;"Valparaíso";5;2023;"Colombia";76;"Temporal";"Acogidas"
"7966";"Quillota";5501;"Valparaíso";5;2023;"Cuba";1;"Temporal";"Acogidas"
"7967";"Quillota";5501;"Valparaíso";5;2023;"Ecuador";10;"Temporal";"Acogidas"
"7968";"Quillota";5501;"Valparaíso";5;2023;"El Salvador";1;"Temporal";"Acogidas"
"7969";"Quillota";5501;"Valparaíso";5;2023;"España";1;"Temporal";"Acogidas"
"7970";"Quillota";5501;"Valparaíso";5;2023;"Haití";17;"Temporal";"Acogidas"
"7971";"Quillota";5501;"Valparaíso";5;2023;"Italia";1;"Temporal";"Acogidas"
"7972";"Quillota";5501;"Valparaíso";5;2023;"México";1;"Temporal";"Acogidas"
"7973";"Quillota";5501;"Valparaíso";5;2023;"Otro país";3;"Temporal";"Acogidas"
"7974";"Quillota";5501;"Valparaíso";5;2023;"Perú";7;"Temporal";"Acogidas"
"7975";"Quillota";5501;"Valparaíso";5;2023;"República Dominicana";1;"Temporal";"Acogidas"
"7976";"Quillota";5501;"Valparaíso";5;2023;"Rusia";2;"Temporal";"Acogidas"
"7977";"Quillota";5501;"Valparaíso";5;2023;"Venezuela";296;"Temporal";"Acogidas"
"7978";"Quillón";16107;"Ñuble";16;2023;"Australia";1;"Temporal";"Acogidas"
"7979";"Quillón";16107;"Ñuble";16;2023;"Colombia";4;"Temporal";"Acogidas"
"7980";"Quillón";16107;"Ñuble";16;2023;"Cuba";1;"Temporal";"Acogidas"
"7981";"Quillón";16107;"Ñuble";16;2023;"Perú";3;"Temporal";"Acogidas"
"7982";"Quillón";16107;"Ñuble";16;2023;"República Dominicana";2;"Temporal";"Acogidas"
"7983";"Quillón";16107;"Ñuble";16;2023;"Venezuela";30;"Temporal";"Acogidas"
"7984";"Quilpué";5801;"Valparaíso";5;2023;"Argentina";21;"Temporal";"Acogidas"
"7985";"Quilpué";5801;"Valparaíso";5;2023;"Bolivia";6;"Temporal";"Acogidas"
"7986";"Quilpué";5801;"Valparaíso";5;2023;"Brasil";4;"Temporal";"Acogidas"
"7987";"Quilpué";5801;"Valparaíso";5;2023;"China";2;"Temporal";"Acogidas"
"7988";"Quilpué";5801;"Valparaíso";5;2023;"Colombia";65;"Temporal";"Acogidas"
"7989";"Quilpué";5801;"Valparaíso";5;2023;"Costa Rica";1;"Temporal";"Acogidas"
"7990";"Quilpué";5801;"Valparaíso";5;2023;"Cuba";16;"Temporal";"Acogidas"
"7991";"Quilpué";5801;"Valparaíso";5;2023;"Ecuador";12;"Temporal";"Acogidas"
"7992";"Quilpué";5801;"Valparaíso";5;2023;"España";3;"Temporal";"Acogidas"
"7993";"Quilpué";5801;"Valparaíso";5;2023;"Filipinas";1;"Temporal";"Acogidas"
"7994";"Quilpué";5801;"Valparaíso";5;2023;"Haití";11;"Temporal";"Acogidas"
"7995";"Quilpué";5801;"Valparaíso";5;2023;"Irlanda";1;"Temporal";"Acogidas"
"7996";"Quilpué";5801;"Valparaíso";5;2023;"México";5;"Temporal";"Acogidas"
"7997";"Quilpué";5801;"Valparaíso";5;2023;"Noruega";1;"Temporal";"Acogidas"
"7998";"Quilpué";5801;"Valparaíso";5;2023;"Paraguay";2;"Temporal";"Acogidas"
"7999";"Quilpué";5801;"Valparaíso";5;2023;"Perú";23;"Temporal";"Acogidas"
"8000";"Quilpué";5801;"Valparaíso";5;2023;"República Dominicana";4;"Temporal";"Acogidas"
"8001";"Quilpué";5801;"Valparaíso";5;2023;"Uruguay";2;"Temporal";"Acogidas"
"8002";"Quilpué";5801;"Valparaíso";5;2023;"Venezuela";202;"Temporal";"Acogidas"
"8003";"Quinchao";10210;"Los Lagos";10;2023;"Colombia";1;"Temporal";"Acogidas"
"8004";"Quinchao";10210;"Los Lagos";10;2023;"Perú";1;"Temporal";"Acogidas"
"8005";"Quinchao";10210;"Los Lagos";10;2023;"República Dominicana";1;"Temporal";"Acogidas"
"8006";"Quinchao";10210;"Los Lagos";10;2023;"Venezuela";1;"Temporal";"Acogidas"
"8007";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Argentina";12;"Temporal";"Acogidas"
"8008";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Bolivia";23;"Temporal";"Acogidas"
"8009";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Brasil";3;"Temporal";"Acogidas"
"8010";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"China";1;"Temporal";"Acogidas"
"8011";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Colombia";365;"Temporal";"Acogidas"
"8012";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Costa Rica";1;"Temporal";"Acogidas"
"8013";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Cuba";12;"Temporal";"Acogidas"
"8014";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Ecuador";62;"Temporal";"Acogidas"
"8015";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"El Salvador";2;"Temporal";"Acogidas"
"8016";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"España";3;"Temporal";"Acogidas"
"8017";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Haití";29;"Temporal";"Acogidas"
"8018";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Italia";2;"Temporal";"Acogidas"
"8019";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"México";3;"Temporal";"Acogidas"
"8020";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Otro país";2;"Temporal";"Acogidas"
"8021";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Paraguay";3;"Temporal";"Acogidas"
"8022";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Perú";302;"Temporal";"Acogidas"
"8023";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Portugal";1;"Temporal";"Acogidas"
"8024";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"República Dominicana";36;"Temporal";"Acogidas"
"8025";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Uruguay";1;"Temporal";"Acogidas"
"8026";"Quinta Normal";13126;"Metropolitana de Santiago";13;2023;"Venezuela";790;"Temporal";"Acogidas"
"8027";"Quinta de Tilcoco";6114;"Libertador Gral. Bernardo O'Higgins";6;2023;"Bolivia";10;"Temporal";"Acogidas"
"8028";"Quinta de Tilcoco";6114;"Libertador Gral. Bernardo O'Higgins";6;2023;"Colombia";1;"Temporal";"Acogidas"
"8029";"Quinta de Tilcoco";6114;"Libertador Gral. Bernardo O'Higgins";6;2023;"Haití";1;"Temporal";"Acogidas"
