comuna;cut_comuna;region;poblacion;hogares;ytotcorh;ytrabajocorh;ypchautcor;ypc;numper;v12mt;p9;esc;edad;ytotcor;yoprcor;ytrabajocor;y2803;y0101;ytot;dau;qaut;dautr;qautr;originario_p;extranjero_p;pobreza_p;pobreza_multi_p;inactivos_p;desocupados_p;independientes_p;trabajo_familiar_no_remunerado_p;trabajo_servicio_domestico_p;trabajo_empleador_p;trabajo_domestico_p;fonasa_p;isapre_p;estudios_basica_o_menos_p;estudios_sin_media_o_menos_p;estudios_superiores_p;estudios_superiores_incompletos_p;ingreso_ocup_princ_menor_mediana_p;ingreso_ocup_princ_menor_2medianas_p;ingreso_ytrabajocor_menor_mediana_p;ingreso_ytrabajocor_menor_2medianas_p;pension_menor_mediana_p;pension_menor_salario_minimo_p;hogar_jefatura_femenina_p;hacinamiento_p;men18c_p;rural_p;may60c_p;vivienda_propia_p;vivienda_arrendada_p;vivienda_pequeña_p;vivienda_mediana_p;vivienda_grande_p;sector_malo_p;sector_dañado_p;ingreso_percapita_hogar_menor_mediana_p;ingreso_total_hogar_menor_mediana_p;ingreso_trabajo_hogar_menor_mediana_p;carencia_estado_vivienda_p;carencia_servicios_basicos_p
Canela;4202;Región de Coquimbo;9534;3958;916328,448711470;489724,678372916;260708,044719555;448325,333501769;2,40904497220819;NA;2,49368367862557;9,11619634811477;47,2849800713237;280549,280469897;490016,328680537;502027,518643190;390555,555555556;546593,728463129;277987,782252989;NA;NA;4,29337109293056;2,43392070484582;0,03492762743864065;0,00000000000000000;0,05737361023704636;0,2316970841199916;0,4675896790434235;0,00671281728550451;0,0695405915670233;0,005034612964128383;0,00702748059576253;0,02433396265995385;0,00702748059576253;0,926788336479966;0,06146423327040067;0,43895531780994335;0,4888818963708831;0,0647157541430669;0,09345500314663310;0,2846654080134257;0,373820012586532;0,2914831130690161;0,375603104677995;0,00713236836584854;0,02171176840780365;0,4413845376452754;0,1793835270338555;0,2551793835270338;0,789287518948964095;0,517180394138454;0,8165740272865083;0,0462354724608388;0,07529055078322384;0,883274381000505;0,04143506821627085;0,03335017685699848;0,00000000000000000;0,6523496715512885;0,7001010611419909;0,7546740778170793;0,1510864072764022;0,25568468923698839
Carahue;9102;Región de La Araucanía;25513;10110;744180,604945598;268796,775865480;149271,661819980;348316,003461919;2,52462908011869;82,8089887640449;2,64253214638971;8,91022314478464;46,3436679339944;206313,474150433;344594,596887160;299809,135761589;223573,351278600;451734,947237741;197494,272762905;NA;NA;3,61795947164191;2,08454513385333;0,45349429702504607;0,00000000000000000;0,17112844432250227;0,3519382275702583;0,5171089248618351;0,04295849174930427;0,1423196017716458;0,006388899776584486;0,01563908595617920;0,00000000000000000;0,02273350840747854;0,974561988006114;0,00325324344451848;0,41390663583271275;0,4839101634460863;0,0607533414337789;0,07360953239524948;0,2185552463450006;0,245874652138126;0,3009054207658841;0,345980480539333;0,02594755614784620;0,02594755614784620;0,4353115727002967;0,3036597428288823;0,2775469831849654;0,449554896142433214;0,634124629080119;0,7530168150346191;0,0700296735905045;0,03184965380811078;0,882987141444115;0,06755687438180019;0,30029673590504452;0,04490603363006924;0,7699307616221562;0,8512363996043522;0,8767556874381800;0,3468842729970326;0,20356083086053411
Cartagena;5603;Región de Valparaíso;26425;10091;1071970,485581211;523357,373402041;277982,039242890;463736,015261124;2,61767912000793;69,7305389221557;2,61767912000793;10,72538002526242;44,3191296121097;314430,777710501;456074,826511113;495717,749436937;295063,050290135;482490,620246747;314430,777710501;NA;NA;4,26070009460738;2,43511825922422;0,04590350047303689;0,01718070009460738;0,04401135288552507;0,3561400189214759;0,4402270577105014;0,04317880794701986;0,1564049195837275;0,002989593188268685;0,00298959318826868;0,00601702932828761;0,02452223273415326;0,960567644276254;0,02406811731315043;0,21706717123935668;0,3420245979186377;0,1180321665089877;0,06584673604541154;0,3105771050141911;0,355610217596973;0,3135288552507096;0,367152317880795;0,01782403027436140;0,03190160832544939;0,5216529580814587;0,2070161530076306;0,3085918144881578;0,066990387473986723;0,582796551382420;0,5363194926171836;0,1085125359230998;0,03587355068873253;0,556535526706967;0,39104152214844912;0,02903577445248241;0,45168962441779803;0,5951838271727282;0,6290754137350114;0,7574075909226043;0,2657813893568526;0,20731344762659795
Casablanca;5102;Región de Valparaíso;30024;9578;1293419,423992483;782569,837961996;319513,650553351;453943,499582376;3,13426602631029;NA;3,27949467529756;10,95015337423313;38,9936384225953;332411,610811351;485067,889252024;522948,038531342;298167,634252540;537836,030204962;327606,909539035;NA;NA;4,99124034106049;2,74443778310685;0,06777911004529709;0,02041699973354650;0,02644551025845990;0,2391420197175593;0,3151478816946443;0,06281641353583800;0,1095123900879297;0,000000000000000000;0,01925126565414335;0,02591260325073275;0,02987609912070344;0,925193178790301;0,07061017852384759;0,21429523048228083;0,2847055688782307;0,1406208366640021;0,10295097255528911;0,3464561683986144;0,418431921129763;0,3327338129496403;0,447175592859046;0,01945110578204103;0,04223288036237677;0,4982250991856337;0,3851534767174776;0,4148047609104197;0,327521403215702667;0,460847776153686;0,5154520776780122;0,1686155773647943;0,00000000000000000;0,825120066819795;0,17487993318020464;0,01336395907287534;0,01847984965546043;0,6092086030486532;0,5562747964084360;0,5378993526832324;0,0700563792023387;0,11870954270202548
Castro;10201;Región de Los Lagos;48351;17169;1306574,565670686;879650,254703244;394905,227503058;523763,550119401;2,81676277010892;44,9681528662420;2,81676277010892;10,73729346377285;38,4341585489442;389339,209675084;569665,295384615;612235,597357328;362316,313823163;603872,928176796;356534,976670596;NA;NA;5,63915947963848;3,09381398523298;0,31790449008293520;0,05997807697875949;0,01600794192467581;0,1844842919484602;0,3287005439391119;0,01993754007156005;0,0768960311058716;0,000000000000000000;0,00318504270852723;0,06237720005790987;0,01443610266592211;0,830344770532150;0,11062852888254637;0,25953961655394925;0,3315339910239706;0,1409898450911046;0,06448677379992140;0,3096316518789684;0,413786684866911;0,2940787160555107;0,440962958366942;0,00566689416971728;0,01271948873859900;0,4463276836158192;0,2767779136816355;0,4191857417438407;0,263148698235191325;0,382200477604986;0,6551924981070534;0,2430543421282544;0,00937736618323723;0,854679946415050;0,12679829926029471;0,02248238103558740;0,05096394664802843;0,5827363271011707;0,4952530723979265;0,5449356398159474;0,0666899644708486;0,20175898421573768
Catemu;5702;Región de Valparaíso;15520;5424;886717,314343658;471663,749631268;219875,952802360;343420,675147493;2,85969764011799;NA;2,87573746312684;9,11893316793301;40,1845360824742;241011,687564433;450830,623230004;432401,328494261;289260,696517413;432176,587301587;213926,383118557;NA;NA;3,76836340206186;2,18356958762887;0,03331185567010309;0,00567010309278350;0,12448453608247423;0,1260309278350515;0,4360180412371134;0,03125000000000000;0,0478092783505155;0,005863402061855670;0,01056701030927835;0,01198453608247423;0,02061855670103093;0,944845360824742;0,01797680412371134;0,35206185567010312;0,4413659793814433;0,0731314432989691;0,05154639175257732;0,2394974226804124;0,330219072164948;0,2660438144329897;0,369329896907217;0,03125000000000000;0,05161082474226804;0,5081120943952803;0,2885324483775811;0,4255162241887905;0,420353982300884943;0,469026548672566;0,7341445427728613;0,1218657817109145;0,03300147492625369;0,950221238938053;0,01677728613569322;0,01161504424778761;0,01677728613569322;0,7617994100294986;0,7549778761061947;0,7503687315634219;0,1443584070796460;0,02802359882005900
Cauquenes;7201;Región del Maule;44344;17611;797228,510646755;401468,613253080;245078,833967407;373013,861507013;2,51382658565669;NA;2,54028732042473;9,44239991378846;42,0835513259968;245094,004848458;408990,582465973;445031,713597698;228392,618223760;457324,409709105;243319,243888688;NA;NA;4,45505491029060;2,50754734035341;0,03414216128450297;0,01598863431354862;0,13645589031210537;0,1795507847735883;0,3968293342955079;0,08912141439653617;0,0964730290456432;0,007644777196464008;0,01316976366588490;0,00478080461843767;0,01474833122857658;0,961798664982861;0,02728666786938481;0,34051957423777740;0,4327530218293343;0,0922334475915569;0,05730200252570810;0,2939292801731914;0,327530218293343;0,2780985026159120;0,340248962655602;0,07432798123759697;0,09617986649828612;0,5740730225427290;0,1971495088297087;0,3212764749304412;0,232638691726761687;0,495201862472318;0,7092726137073420;0,1355970700130600;0,09176083129862019;0,897507239793311;0,01073192890806882;0,03378570211799443;0,00000000000000000;0,7656578274941798;0,8390210663789677;0,8130145931520073;0,0913065697575379;0,05280790415081483
Cañete;8203;Región del Biobío;37291;11605;925664,451184834;484555,505127100;199931,967169324;328273,290650582;3,21283929340801;80,0000000000000;3,24222317966394;9,32667608317183;39,9217237403127;220875,641119841;409196,057924377;397823,566758650;200735,416666667;499786,673422853;220875,641119841;NA;NA;3,71228982864498;2,05993403234024;0,39022820519696444;0,00734761738757341;0,12716204982435439;0,3329489689201148;0,4226488965165858;0,04250355313614545;0,1151484272344534;0,004424660105655520;0,01598240862406479;0,02485854495722829;0,02303504867126116;0,950122013354429;0,01201362258990105;0,34485532702260602;0,4282266498618970;0,0780349145906519;0,07988522699847148;0,2607331527714462;0,314499477085624;0,2804966345767075;0,360167332600359;0,02987315974363788;0,03861521546753909;0,4801378716070659;0,3850064627315812;0,4420508401551055;0,433520034467901771;0,571822490305903;0,7287376130978027;0,0742783283067643;0,04523912106850495;0,893063334769496;0,05420077552778975;0,00000000000000000;0,00784144765187419;0,7877638948728997;0,7401981904351572;0,7491598448944421;0,2176647996553210;0,15588108573890563
Cerrillos;13102;Región Metropolitana de Santiago;89910;27585;1525935,638789197;1038564,496320464;377466,379626609;521804,426572413;3,25927134312126;52,1518987341772;3,37393510966105;11,70724889833288;36,3376376376376;376574,839317095;608430,755640488;661560,052811454;210847,577572128;667617,716008038;372874,368902236;NA;NA;4,44199755310866;2,46567678789901;0,07907907907907907;0,09258147035924813;0,06302969636302970;0,2784117450784118;0,2692581470359248;0,04096318540762985;0,0997997997997998;0,000000000000000000;0,01559337114892670;0,01900789678567456;0,02272272272272272;0,772572572572573;0,16050494939383828;0,14416638861083306;0,2384050717384051;0,1525303080858637;0,10741852964075187;0,2762206651095540;0,403436770103437;0,2519519519519520;0,396852407963519;0,01532643754865977;0,02043154265376488;0,5301069421787203;0,4555736813485590;0,4924415443175639;0,000000000000000000;0,442776871488128;0,6092079028457495;0,2421243429400036;0,00598151169113649;0,846510784846837;0,11027732463295269;0,14098241798078667;0,26634040239260470;0,5119811491752764;0,4422693492840312;0,4458582562987131;0,1572956316838862;0,00000000000000000
Cerro Navia;13103;Región Metropolitana de Santiago;141123;47332;1208279,874397870;708694,234450266;288709,555924111;445705,443589960;2,98100650722556;66,9904675442578;3,69525902138088;10,47138132790639;40,4668268106545;312064,209887828;477914,210003312;555012,265170435;182211,473909063;526175,136094391;311416,294494873;NA;NA;3,84536893348356;2,16358070619247;0,06886191478355760;0,07650772730171553;0,02326339434394110;0,2064156799387768;0,3607703917858889;0,06362534810059310;0,0999907881776890;0,003188707723050105;0,01327919616221310;0,01265562665192775;0,01699226915527589;0,894659268864749;0,05337188126669642;0,22103413334467095;0,3504106346945572;0,0810640363370960;0,08247415375240039;0,2823636118846680;0,399452959475068;0,2256046144143761;0,401295323937275;0,01989045017467032;0,02322087824096710;0,5367193442068791;0,4739077157103017;0,3766584974224626;0,000000000000000000;0,504478999408434;0,6625961294684357;0,1524549987323587;0,10445364658159385;0,556874841544832;0,29212794726612018;0,12006676244401250;0,25982422040057468;0,6003126848643624;0,5587129214907463;0,6080030423392209;0,0855024085185498;0,01172568241358912
Chanco;7202;Región del Maule;9288;3429;741297,687955672;401883,731116944;212452,964129484;315284,503645378;2,70574511519393;NA;2,78856809565471;8,86988193921125;42,0410206718346;206453,406869078;414785,619174434;445349,179553543;236209,606986900;424998,263888889;206453,406869078;NA;NA;4,01227390180879;2,26593453919035;0,01238156761412575;0,01539621016365202;0,17743324720068906;0,2189922480620155;0,4418604651162791;0,08720930232558140;0,0700904392764858;0,004737295434969853;0,01022825150732127;0,00527562446167097;0,01022825150732127;0,983527131782946;0,01119724375538329;0,41828165374677001;0,5125968992248062;0,0552325581395349;0,05157192075796727;0,2750861326442722;0,323428079242033;0,2586132644272179;0,316322136089578;0,11078811369509044;0,14233419465977606;0,4292796733741616;0,2376786235053951;0,3056284631087781;0,587926509186351698;0,467483231262759;0,7594050743657043;0,1140274132400117;0,04461942257217848;0,955380577427822;0,00000000000000000;0,01341498979294255;0,00000000000000000;0,8568095654709827;0,8296879556722077;0,8291046952464275;0,0822397200349956;0,12715077282006415
Chañaral;3201;Región de Atacama;13101;4412;1109321,068223028;660570,756119674;303860,516999093;456307,110607434;2,97144152311877;NA;3,10970081595648;11,01739634676718;39,0902984505000;284227,174108847;555479,343086750;572592,214075093;334576,000000000;612049,440877056;282102,920693077;NA;NA;4,14800396916266;2,29226776581940;0,09327532249446607;0,02213571483092894;0,13472254026410196;0,2423479123731013;0,3508129150446531;0,05518662697504007;0,0738874895046180;0,002137241431951759;0,00206091138081063;0,01320509884741623;0,00519044347759713;0,878406228532173;0,06320128234485917;0,17540645752232653;0,2834134798870315;0,1402183039462636;0,06808640561789177;0,2112815815586596;0,351194565300359;0,1979238226089612;0,351423555453782;0,01099152736432333;0,02412029616059843;0,5825022665457842;0,3254759746146872;0,3853127833182231;0,136446056210335454;0,439256572982774;0,5795557570262919;0,0772892112420671;0,08340888485947416;0,707615593834996;0,20897552130553038;0,09610154125113328;0,05553037171350862;0,5911151405258386;0,5813689936536718;0,6119673617407072;0,1924297370806890;0,04125113327289211
Chiguayante;8103;Región del Biobío;91676;30189;1608087,819305045;1068238,553148498;434705,132200470;591379,011527378;3,03401901354798;NA;3,04796449037729;12,58037836168584;38,3857934464855;429965,868362494;761215,443873827;807712,948600700;308107,315336695;787624,511744047;429345,373838300;NA;NA;5,83046275160822;3,17218029510381;0,06854574806928750;0,03389109472490074;0,05961211222130110;0,1059819363846590;0,3517060081155373;0,03394563462629260;0,0661132684672106;0,000000000000000000;0,01258780924124089;0,01743095248483791;0,01530389633055543;0,811870064138924;0,13991666303067324;0,12742702561193769;0,2053863606614599;0,2377830620882238;0,12475457044373664;0,2261769710720363;0,344986692264060;0,2148981194642000;0,341277978969414;0,01409311051965618;0,03374929098128190;0,5101195799794627;0,3279008910530326;0,4381065951174269;0,000596243664911060;0,454967040975190;0,7209248401735732;0,1386597767398721;0,01954354234986253;0,849448474609957;0,13100798304018019;0,03156778959223559;0,03468150650899334;0,5210507138361655;0,4787836629235814;0,5161482659246746;0,0991420716154891;0,00549869157640200
Chile Chico;11401;Región de Aysén del Gral. Carlos Ibáñez del Campo;5133;2007;1549097,781763826;1082036,999003488;486219,487294469;630531,658196313;2,55705032386647;NA;2,55705032386647;10,97404436054743;38,2421585817261;513420,878823300;689358,276547842;705193,748294901;301958,174904943;779264,658418505;496870,672900838;NA;NA;5,65497759594779;3,11182544321060;0,34697058250535751;0,00000000000000000;0,00292226767971946;0,0601987142022209;0,2871615039937658;0,00623417105006819;0,1603350866939412;0,000000000000000000;0,00000000000000000;0,00662380674069745;0,01266315994545100;0,891876095850380;0,01870251315020456;0,22150789012273525;0,3089811026690045;0,1979349308396649;0,05376972530683811;0,3025521137736217;0,442626144554841;0,2926164036625755;0,495421780635106;0,02240405221118254;0,04773037210208455;0,4668659691081216;0,2531141006477329;0,4309915296462382;0,313403089187842543;0,346287992027902;0,6038863976083707;0,2376681614349776;0,12655705032386647;0,729446935724963;0,14399601395117090;0,00000000000000000;0,00000000000000000;0,3851519681116093;0,4170403587443946;0,4414549078226208;0,0483308420528151;0,03836571998006975
